Date,prec,tmin,tmean,tmax,qt
2004-08-21,0.0,24.919,30.546,36.173,1.69
2004-08-22,0.0,25.85,31.013,36.177,1.51
2004-08-23,0.0,26.025,32.454,38.883,1.49
2004-08-24,0.0,24.548,31.502,38.456,1.27
2004-08-25,0.0,24.536,31.648,38.759,1.19
2004-08-26,0.0,24.524,31.733,38.943,1.07
2004-08-27,0.0,25.49,31.91,38.33,1.02
2004-08-28,0.0,24.576,31.327,38.077,1.0
2004-08-29,0.0,23.875,29.701,35.526,1.0
2004-08-30,23.647,23.122,28.126,33.13,1.81
2004-08-31,0.0,23.301,26.744,30.187,10.49
2004-09-01,0.0,22.682,26.284,29.886,8.38
2004-09-02,21.028,22.085,25.692,29.299,11.37
2004-09-03,31.542,22.064,26.909,31.754,35.54
2004-09-04,21.028,23.134,28.766,34.398,32.99
2004-09-05,10.514,24.441,30.143,35.845,59.56
2004-09-06,0.0,24.231,29.959,35.686,19.87
2004-09-07,0.0,23.49,26.39,29.291,13.48
2004-09-08,11.489,22.627,26.821,31.014,9.6
2004-09-09,0.0,20.842,26.255,31.667,8.01
2004-09-10,0.0,23.123,27.718,32.314,6.34
2004-09-11,20.509,21.724,27.312,32.899,5.53
2004-09-12,0.0,21.404,27.213,33.022,6.08
2004-09-13,0.0,21.886,28.538,35.191,5.83
2004-09-14,0.0,21.945,29.367,36.789,5.27
2004-09-15,0.0,24.486,30.474,36.462,5.64
2004-09-16,0.0,24.233,29.23,34.228,5.79
2004-09-17,21.922,23.323,27.679,32.035,6.06
2004-09-18,0.0,23.29,27.007,30.725,8.62
2004-09-19,0.0,23.453,28.56,33.668,11.3
2004-09-20,0.0,23.418,27.532,31.646,14.14
2004-09-21,31.617,21.408,26.259,31.11,15.92
2004-09-22,0.0,21.483,27.056,32.628,44.27
2004-09-23,0.0,22.064,27.339,32.615,22.27
2004-09-24,0.0,21.565,26.914,32.262,17.47
2004-09-25,0.0,21.98,26.597,31.213,20.22
2004-09-26,0.0,22.179,26.627,31.075,17.89
2004-09-27,0.0,21.45,24.069,26.688,14.29
2004-09-28,0.0,20.645,23.35,26.055,12.24
2004-09-29,0.0,20.402,24.734,29.066,10.89
2004-09-30,0.0,21.12,26.596,32.073,9.23
2004-10-01,0.0,22.431,27.34,32.25,8.1
2004-10-02,0.0,22.557,27.226,31.895,7.11
2004-10-03,6.014,22.247,26.243,30.238,6.66
2004-10-04,6.014,21.791,26.972,32.153,9.92
2004-10-05,6.014,21.863,25.459,29.055,11.99
2004-10-06,0.0,21.007,25.21,29.412,10.61
2004-10-07,9.488,21.448,25.225,29.002,23.02
2004-10-08,14.555,21.67,25.747,29.824,15.2
2004-10-09,0.0,22.071,25.03,27.99,12.16
2004-10-10,0.0,19.863,24.896,29.928,11.19
2004-10-11,0.0,20.343,25.937,31.531,9.8
2004-10-12,0.0,20.65,26.21,31.771,8.55
2004-10-13,0.0,19.891,25.743,31.595,7.7
2004-10-14,9.066,16.917,22.684,28.45,6.78
2004-10-15,0.0,15.889,21.953,28.017,6.56
2004-10-16,0.0,17.287,24.498,31.71,6.34
2004-10-17,0.0,20.417,27.147,33.876,6.1
2004-10-18,0.0,21.479,28.398,35.317,9.05
2004-10-19,0.0,21.42,28.156,34.891,8.94
2004-10-20,0.0,22.74,28.806,34.872,8.14
2004-10-21,0.0,23.183,28.997,34.812,7.66
2004-10-22,0.0,23.718,28.762,33.806,7.35
2004-10-23,0.0,22.67,27.206,31.743,7.11
2004-10-24,0.0,22.769,28.163,33.557,7.1
2004-10-25,0.0,20.844,27.039,33.234,6.59
2004-10-26,0.0,22.068,27.431,32.794,6.2
2004-10-27,0.0,22.205,27.296,32.388,5.97
2004-10-28,0.0,22.516,27.808,33.101,5.8
2004-10-29,0.0,21.985,27.806,33.627,5.73
2004-10-30,0.0,20.54,26.808,33.075,5.39
2004-10-31,0.0,21.693,27.173,32.653,5.58
2004-11-01,0.0,23.116,28.768,34.419,5.34
2004-11-02,0.0,16.759,23.685,30.61,5.11
2004-11-03,0.0,11.803,16.473,21.144,4.84
2004-11-04,0.0,9.441,17.594,25.747,4.62
2004-11-05,0.0,10.022,18.178,26.334,4.7
2004-11-06,0.0,10.654,19.603,28.553,4.48
2004-11-07,0.0,11.141,20.915,30.689,4.39
2004-11-08,0.0,13.303,21.715,30.127,4.29
2004-11-09,0.0,15.329,21.713,28.097,4.14
2004-11-10,0.0,15.331,22.54,29.75,4.03
2004-11-11,0.0,15.672,22.791,29.91,3.96
2004-11-12,0.0,18.222,22.501,26.779,3.42
2004-11-13,0.0,15.263,19.161,23.06,3.15
2004-11-14,0.0,12.93,16.869,20.807,3.11
2004-11-15,5.454,16.429,21.081,25.732,3.03
2004-11-16,0.0,17.488,23.342,29.197,2.91
2004-11-17,0.0,17.659,23.407,29.154,2.86
2004-11-18,0.0,19.425,24.434,29.443,2.75
2004-11-19,6.207,20.021,25.085,30.15,2.66
2004-11-20,0.0,20.817,25.637,30.456,2.64
2004-11-21,0.0,20.811,25.651,30.491,2.62
2004-11-22,0.0,20.552,25.629,30.707,2.59
2004-11-23,0.0,21.101,25.389,29.678,2.53
2004-11-24,0.0,15.557,21.429,27.301,2.45
2004-11-25,0.0,10.773,17.789,24.805,2.39
2004-11-26,0.0,15.711,22.217,28.723,2.38
2004-11-27,0.0,15.897,22.153,28.409,2.31
2004-11-28,0.0,13.817,22.024,30.23,2.25
2004-11-29,0.0,19.0,25.654,32.308,2.21
2004-11-30,0.0,13.23,20.276,27.321,2.21
2004-12-01,0.0,10.841,15.418,19.994,2.23
2004-12-02,0.0,13.129,18.518,23.907,2.22
2004-12-03,0.0,15.697,19.716,23.736,2.22
2004-12-04,0.0,15.203,17.946,20.689,2.22
2004-12-05,2.041,17.803,22.352,26.9,2.23
2004-12-06,1.117,18.218,23.067,27.916,2.25
2004-12-07,2.234,18.989,22.048,25.107,2.28
2004-12-08,0.0,14.582,21.508,28.434,2.25
2004-12-09,0.0,17.087,23.501,29.914,2.17
2004-12-10,0.0,15.948,22.627,29.307,2.02
2004-12-11,0.0,10.476,18.635,26.794,1.93
2004-12-12,0.0,13.411,21.384,29.357,1.93
2004-12-13,0.0,13.585,19.427,25.27,1.91
2004-12-14,0.0,11.768,14.806,17.844,1.83
2004-12-15,0.0,6.057,11.489,16.922,1.78
2004-12-16,0.0,10.389,16.765,23.141,1.72
2004-12-17,0.0,12.712,16.426,20.14,1.68
2004-12-18,0.0,8.272,13.733,19.195,1.68
2004-12-19,0.0,10.454,16.114,21.772,1.62
2004-12-20,0.0,7.121,15.398,23.675,1.54
2004-12-21,0.0,13.035,21.67,30.306,1.43
2004-12-22,0.0,16.015,23.131,30.247,1.34
2004-12-23,0.83,7.161,15.279,23.397,1.25
2004-12-24,3.32,-1.576,4.036,9.649,1.18
2004-12-25,0.0,-3.314,5.03,13.373,1.16
2004-12-26,0.0,1.836,11.02,20.204,1.13
2004-12-27,0.0,5.994,13.808,21.622,1.11
2004-12-28,0.0,9.438,17.18,24.921,1.09
2004-12-29,0.0,10.189,18.003,25.817,1.05
2004-12-30,0.0,11.443,19.311,27.178,1.05
2004-12-31,0.0,13.138,20.66,28.181,1.03
2005-01-01,0.0,15.959,22.058,28.157,1.03
2005-01-02,0.0,16.973,22.791,28.608,2.55
2005-01-03,0.0,20.42,25.07,29.72,7.02
2005-01-04,0.0,19.213,24.247,29.281,1.2
2005-01-05,0.0,18.642,24.846,31.049,0.71
2005-01-06,0.0,14.832,21.385,27.938,0.72
2005-01-07,0.0,11.108,18.63,26.152,0.71
2005-01-08,0.0,12.813,18.556,24.299,0.68
2005-01-09,0.0,16.968,23.094,29.22,0.65
2005-01-10,0.0,16.289,22.223,28.156,0.62
2005-01-11,0.0,16.003,23.033,30.063,0.61
2005-01-12,0.0,15.494,22.873,30.253,0.59
2005-01-13,0.0,18.562,22.948,27.334,0.5
2005-01-14,0.0,8.219,14.787,21.356,0.42
2005-01-15,0.0,6.629,14.119,21.61,0.35
2005-01-16,0.0,10.611,14.952,19.292,0.34
2005-01-17,0.0,8.391,14.791,21.19,0.33
2005-01-18,0.0,13.168,16.072,18.976,0.32
2005-01-19,0.0,13.007,16.087,19.167,0.29
2005-01-20,0.0,14.766,20.274,25.781,0.68
2005-01-21,0.0,13.116,19.456,25.796,1.75
2005-01-22,9.822,15.959,22.074,28.189,0.29
2005-01-23,0.0,10.899,18.777,26.654,0.18
2005-01-24,0.0,7.986,13.608,19.229,0.16
2005-01-25,0.0,10.875,19.123,27.371,0.13
2005-01-26,0.0,15.497,22.797,30.098,0.12
2005-01-27,0.0,16.149,21.304,26.459,0.11
2005-01-28,0.0,17.054,20.269,23.485,0.1
2005-01-29,0.0,17.401,20.708,24.014,0.07
2005-01-30,0.0,17.173,22.217,27.26,0.06
2005-01-31,0.0,13.876,19.564,25.252,0.03
2005-02-01,2.957,7.581,10.455,13.329,0.002
2005-02-02,1.478,7.191,9.308,11.426,0.0
2005-02-03,1.478,5.999,8.298,10.598,0.0
2005-02-04,1.478,7.368,9.269,11.17,0.0
2005-02-05,2.957,8.223,13.478,18.734,0.0
2005-02-06,4.75,13.464,20.414,27.365,0.0
2005-02-07,0.0,14.516,20.222,25.929,0.0
2005-02-08,4.75,18.124,23.711,29.298,0.0
2005-02-09,0.0,17.964,21.539,25.114,0.0
2005-02-10,0.0,10.39,16.318,22.247,0.0
2005-02-11,0.0,9.752,12.23,14.709,0.0
2005-02-12,0.0,12.761,18.864,24.966,0.0
2005-02-13,0.0,15.265,22.48,29.694,0.0
2005-02-14,0.0,15.686,23.715,31.744,0.0
2005-02-15,0.0,15.835,24.382,32.928,0.0
2005-02-16,0.0,16.773,24.027,31.28,0.0
2005-02-17,0.0,15.833,22.981,30.129,0.0
2005-02-18,0.0,15.076,19.94,24.804,0.0
2005-02-19,0.0,15.951,22.017,28.083,0.0
2005-02-20,0.0,17.443,23.19,28.937,0.0
2005-02-21,0.0,18.55,23.856,29.162,0.0
2005-02-22,4.48,19.911,24.887,29.864,0.0
2005-02-23,13.44,19.098,24.8,30.501,0.0
2005-02-24,0.0,18.377,23.632,28.887,0.0
2005-02-25,0.0,14.559,19.211,23.862,0.0
2005-02-26,14.285,12.924,15.369,17.814,0.0
2005-02-27,3.571,12.75,18.39,24.031,0.0
2005-02-28,0.0,14.599,20.6,26.601,0.0
2005-03-01,0.0,13.796,20.077,26.358,0.0
2005-03-02,2.621,17.198,21.708,26.218,0.0
2005-03-03,0.0,15.464,21.696,27.928,0.0
2005-03-04,0.0,16.284,22.071,27.858,0.0
2005-03-05,2.621,17.903,22.021,26.139,0.0
2005-03-06,0.0,18.17,21.934,25.699,0.0
2005-03-07,8.488,17.883,24.271,30.658,0.0
2005-03-08,8.488,17.306,21.126,24.946,0.0
2005-03-09,0.0,13.59,19.817,26.044,0.0
2005-03-10,0.0,13.44,20.27,27.101,0.0
2005-03-11,0.0,14.113,19.573,25.033,0.0
2005-03-12,0.0,16.237,22.542,28.848,0.0
2005-03-13,0.0,16.905,25.516,34.127,0.0
2005-03-14,0.0,17.395,24.242,31.089,0.0
2005-03-15,2.914,18.31,22.662,27.014,0.0
2005-03-16,5.643,10.017,16.051,22.086,0.0
2005-03-17,0.0,9.712,15.587,21.463,0.0
2005-03-18,0.0,9.959,18.698,27.437,0.0
2005-03-19,0.0,15.519,22.44,29.36,0.0
2005-03-20,0.0,20.052,25.482,30.912,0.0
2005-03-21,0.0,18.974,26.247,33.52,0.0
2005-03-22,0.0,19.556,25.325,31.094,0.0
2005-03-23,0.0,14.072,22.777,31.481,0.0
2005-03-24,3.652,16.642,25.269,33.896,0.0
2005-03-25,1.826,18.877,25.944,33.011,0.0
2005-03-26,0.0,22.2,27.906,33.612,0.0
2005-03-27,0.0,15.423,23.505,31.587,0.0
2005-03-28,0.0,13.197,21.706,30.214,0.0
2005-03-29,0.0,15.326,25.197,35.067,0.0
2005-03-30,0.0,18.036,27.509,36.982,0.0
2005-03-31,0.0,20.185,28.68,37.175,0.0
2005-04-01,0.0,19.161,25.686,32.21,0.0
2005-04-02,0.0,10.473,18.424,26.376,0.0
2005-04-03,0.0,11.274,20.02,28.766,0.0
2005-04-04,0.0,15.307,23.491,31.676,0.0
2005-04-05,0.0,18.602,26.318,34.033,0.0
2005-04-06,0.0,21.221,27.15,33.08,0.0
2005-04-07,0.0,16.609,24.377,32.144,0.0
2005-04-08,0.0,14.615,24.083,33.552,0.0
2005-04-09,0.0,18.716,26.704,34.692,0.0
2005-04-10,0.0,20.021,26.854,33.686,0.0
2005-04-11,0.0,20.869,27.148,33.428,0.0
2005-04-12,0.0,14.259,23.542,32.825,0.0
2005-04-13,0.0,16.914,25.178,33.442,0.0
2005-04-14,0.0,17.221,24.643,32.065,0.0
2005-04-15,0.0,16.709,23.661,30.612,0.0
2005-04-16,0.0,17.883,23.519,29.155,0.0
2005-04-17,0.0,17.863,23.278,28.692,0.0
2005-04-18,0.0,19.113,24.876,30.639,0.0
2005-04-19,0.0,20.187,27.099,34.011,0.0
2005-04-20,0.0,21.346,27.716,34.086,0.0
2005-04-21,0.0,22.363,28.397,34.431,0.0
2005-04-22,0.0,21.183,28.437,35.692,0.0
2005-04-23,7.44,20.806,27.91,35.013,0.0
2005-04-24,14.88,17.239,22.112,26.986,0.0
2005-04-25,0.0,18.357,25.818,33.28,0.0
2005-04-26,0.0,22.295,27.434,32.572,0.0
2005-04-27,0.0,19.842,26.388,32.935,0.0
2005-04-28,0.0,21.155,28.284,35.413,0.0
2005-04-29,0.0,21.524,30.505,39.486,0.0
2005-04-30,0.0,23.523,30.757,37.992,0.0
2005-05-01,0.0,17.265,23.609,29.952,0.0
2005-05-02,0.0,18.518,23.455,28.393,0.0
2005-05-03,0.0,19.82,22.845,25.87,0.0
2005-05-04,0.0,18.882,22.052,25.222,0.07
2005-05-05,0.0,19.574,22.753,25.931,0.16
2005-05-06,0.0,19.066,24.522,29.978,0.25
2005-05-07,0.0,19.706,26.384,33.062,0.34
2005-05-08,0.0,21.831,28.748,35.664,0.43
2005-05-09,0.0,23.063,29.008,34.954,0.52
2005-05-10,0.0,23.937,29.711,35.484,0.6
2005-05-11,0.0,23.116,29.429,35.742,0.69
2005-05-12,12.974,23.548,29.342,35.135,0.78
2005-05-13,0.0,23.561,29.669,35.778,0.08
2005-05-14,0.0,23.09,28.261,33.432,0.1
2005-05-15,12.974,20.402,25.247,30.091,0.27
2005-05-16,31.757,18.682,22.398,26.114,0.5
2005-05-17,0.0,18.949,25.067,31.185,0.76
2005-05-18,0.0,21.134,26.837,32.54,1.42
2005-05-19,0.0,22.533,27.501,32.47,1.35
2005-05-20,0.0,23.11,27.829,32.548,1.18
2005-05-21,0.0,22.221,27.389,32.557,1.01
2005-05-22,0.0,21.87,27.761,33.652,1.0
2005-05-23,0.0,21.574,27.736,33.898,0.76
2005-05-24,0.0,22.068,27.856,33.643,0.63
2005-05-25,0.0,22.882,28.822,34.762,0.45
2005-05-26,0.0,24.694,29.863,35.032,0.38
2005-05-27,8.407,23.425,27.739,32.052,0.38
2005-05-28,25.222,23.038,28.22,33.402,0.34
2005-05-29,8.407,24.096,29.747,35.398,0.33
2005-05-30,0.0,22.485,29.369,36.253,0.26
2005-05-31,0.0,22.939,30.341,37.744,0.24
2005-06-01,0.0,24.511,30.598,36.686,0.21
2005-06-02,0.0,25.095,31.184,37.272,0.19
2005-06-03,5.878,26.393,32.309,38.225,0.18
2005-06-04,5.878,26.93,32.413,37.896,0.17
2005-06-05,0.0,24.848,30.666,36.484,0.16
2005-06-06,0.0,24.784,30.539,36.293,0.13
2005-06-07,0.0,25.575,31.496,37.418,0.08
2005-06-08,0.0,26.37,31.905,37.44,0.06
2005-06-09,0.0,26.653,32.572,38.492,0.05
2005-06-10,0.0,24.941,31.727,38.513,0.03
2005-06-11,0.0,25.081,31.277,37.472,0.02
2005-06-12,0.0,25.925,32.2,38.475,0.03
2005-06-13,5.821,26.116,32.091,38.065,0.03
2005-06-14,0.0,25.522,32.237,38.952,0.03
2005-06-15,0.0,24.646,30.374,36.101,0.03
2005-06-16,0.0,23.793,30.639,37.484,0.03
2005-06-17,0.0,25.172,32.18,39.187,0.03
2005-06-18,0.0,25.266,32.485,39.704,0.03
2005-06-19,0.0,25.384,31.864,38.344,0.03
2005-06-20,0.0,24.672,29.665,34.658,0.02
2005-06-21,0.0,23.615,28.465,33.315,0.02
2005-06-22,0.0,23.486,28.5,33.515,0.02
2005-06-23,0.0,23.654,29.506,35.358,0.02
2005-06-24,0.0,24.549,31.352,38.155,0.02
2005-06-25,20.909,23.801,31.045,38.289,0.01
2005-06-26,0.0,25.282,31.346,37.41,0.01
2005-06-27,0.0,23.236,29.715,36.194,0.02
2005-06-28,0.0,23.466,29.481,35.496,0.02
2005-06-29,0.0,24.515,30.52,36.526,0.02
2005-06-30,0.0,24.762,31.315,37.868,0.01
2005-07-01,0.0,25.227,32.411,39.595,0.0
2005-07-02,0.0,25.532,32.767,40.002,0.0
2005-07-03,0.0,25.734,33.254,40.774,0.0
2005-07-04,0.0,25.278,32.698,40.118,0.0
2005-07-05,0.0,25.651,32.048,38.445,0.0
2005-07-06,2.792,23.648,31.168,38.688,0.0
2005-07-07,0.0,25.295,32.373,39.451,0.0
2005-07-08,0.0,25.824,33.193,40.562,0.0
2005-07-09,0.0,25.724,32.87,40.017,0.0
2005-07-10,0.0,25.5,32.469,39.438,0.0
2005-07-11,0.0,26.033,32.403,38.772,0.0
2005-07-12,0.0,25.425,32.032,38.638,0.0
2005-07-13,0.0,26.194,31.929,37.664,0.0
2005-07-14,0.0,25.033,32.755,40.478,0.0
2005-07-15,0.0,26.022,32.779,39.536,0.0
2005-07-16,6.001,24.993,30.483,35.973,0.0
2005-07-17,0.0,23.933,30.018,36.103,0.0
2005-07-18,0.0,24.812,31.675,38.537,0.0
2005-07-19,0.0,24.91,30.574,36.238,0.82
2005-07-20,12.002,21.796,24.987,28.177,0.89
2005-07-21,39.52,23.416,26.256,29.096,0.93
2005-07-22,26.346,22.727,27.817,32.906,0.93
2005-07-23,0.0,22.808,28.384,33.96,0.93
2005-07-24,13.173,24.17,27.369,30.568,0.97
2005-07-25,65.866,23.075,25.269,27.463,4.93
2005-07-26,0.0,22.697,27.626,32.554,8.82
2005-07-27,0.0,24.568,29.189,33.809,5.44
2005-07-28,0.0,24.013,28.886,33.758,4.68
2005-07-29,0.0,23.828,29.272,34.716,4.47
2005-07-30,0.0,23.437,29.413,35.39,4.32
2005-07-31,0.0,23.836,28.657,33.478,4.32
2005-08-01,0.0,22.872,27.556,32.24,4.26
2005-08-02,7.433,23.893,28.394,32.896,4.09
2005-08-03,0.0,23.387,28.432,33.478,3.96
2005-08-04,0.0,23.808,28.787,33.766,4.0
2005-08-05,7.433,23.875,28.971,34.067,4.51
2005-08-06,2.923,23.431,27.608,31.786,4.55
2005-08-07,2.923,23.714,29.17,34.626,4.25
2005-08-08,0.0,23.684,29.394,35.104,4.06
2005-08-09,0.0,24.596,30.274,35.951,3.89
2005-08-10,0.0,25.084,31.041,36.998,3.48
2005-08-11,0.0,24.358,30.343,36.328,3.11
2005-08-12,0.0,24.746,30.9,37.053,2.68
2005-08-13,1.77,25.617,30.335,35.053,2.4
2005-08-14,0.0,25.355,30.336,35.317,2.4
2005-08-15,0.0,26.071,31.18,36.288,2.36
2005-08-16,0.0,24.678,30.614,36.551,2.11
2005-08-17,0.0,24.572,30.233,35.894,1.92
2005-08-18,0.0,25.139,30.935,36.731,1.75
2005-08-19,0.0,25.487,30.943,36.399,1.68
2005-08-20,0.0,23.958,29.899,35.84,1.5
2005-08-21,0.0,24.714,29.603,34.492,1.42
2005-08-22,0.0,23.924,29.048,34.172,1.42
2005-08-23,3.381,23.435,29.684,35.933,1.4
2005-08-24,0.0,23.865,30.832,37.799,1.37
2005-08-25,0.0,24.827,30.862,36.896,1.4
2005-08-26,0.0,24.85,31.74,38.63,1.39
2005-08-27,0.0,25.205,32.082,38.958,1.34
2005-08-28,0.0,25.704,32.423,39.142,1.27
2005-08-29,0.0,25.156,31.907,38.658,1.26
2005-08-30,11.767,25.779,30.051,34.323,1.25
2005-08-31,0.0,26.382,32.23,38.077,1.25
2005-09-01,7.734,25.686,29.975,34.263,1.53
2005-09-02,7.734,22.896,28.424,33.952,4.87
2005-09-03,0.0,23.39,27.336,31.282,5.26
2005-09-04,23.2,22.992,27.78,32.567,9.33
2005-09-05,0.0,23.052,27.67,32.287,20.68
2005-09-06,0.0,22.29,28.0,33.709,8.9
2005-09-07,35.897,22.527,25.615,28.704,6.82
2005-09-08,0.0,21.491,25.637,29.782,6.14
2005-09-09,0.0,21.623,26.642,31.662,5.48
2005-09-10,0.0,23.726,27.98,32.234,4.67
2005-09-11,5.278,23.702,29.686,35.67,4.48
2005-09-12,5.278,23.831,29.208,34.586,4.48
2005-09-13,0.0,23.897,29.482,35.068,4.48
2005-09-14,0.0,23.999,29.703,35.407,4.35
2005-09-15,0.0,24.865,30.696,36.527,4.45
2005-09-16,0.0,24.777,30.661,36.544,4.48
2005-09-17,0.0,24.912,30.936,36.96,4.45
2005-09-18,0.0,23.979,30.05,36.121,4.32
2005-09-19,0.0,24.215,29.794,35.372,4.27
2005-09-20,0.0,22.634,27.976,33.317,4.08
2005-09-21,0.0,23.58,28.784,33.988,4.14
2005-09-22,0.0,22.276,29.356,36.435,4.14
2005-09-23,0.0,22.184,29.543,36.901,3.93
2005-09-24,0.0,23.53,30.672,37.814,3.78
2005-09-25,0.0,23.803,31.154,38.505,3.79
2005-09-26,0.0,22.294,29.567,36.84,3.67
2005-09-27,0.0,24.198,30.329,36.461,3.46
2005-09-28,0.0,23.87,30.953,38.035,3.23
2005-09-29,0.0,22.633,30.22,37.807,2.96
2005-09-30,0.0,23.744,30.002,36.259,2.33
2005-10-01,0.0,23.45,30.148,36.846,2.21
2005-10-02,0.0,23.022,28.907,34.792,2.21
2005-10-03,89.001,24.482,28.769,33.055,2.23
2005-10-04,89.001,23.887,26.115,28.344,2.51
2005-10-05,0.0,23.256,26.403,29.55,3.58
2005-10-06,0.0,22.184,26.269,30.354,4.12
2005-10-07,0.0,18.386,22.754,27.121,4.29
2005-10-08,0.0,16.269,19.79,23.31,3.96
2005-10-09,0.0,18.704,24.571,30.438,3.78
2005-10-10,0.0,22.804,28.193,33.582,3.42
2005-10-11,0.0,24.317,28.792,33.268,3.28
2005-10-12,0.0,22.372,26.953,31.533,4.35
2005-10-13,0.0,22.709,25.527,28.346,7.94
2005-10-14,0.0,21.617,24.582,27.548,67.75
2005-10-15,0.0,19.573,23.733,27.893,50.87
2005-10-16,0.0,20.63,24.876,29.123,30.8
2005-10-17,0.0,21.751,25.514,29.276,23.77
2005-10-18,0.0,19.712,25.259,30.806,14.95
2005-10-19,0.0,19.188,25.225,31.262,10.99
2005-10-20,0.0,19.479,26.012,32.546,8.97
2005-10-21,0.0,20.115,25.633,31.151,7.95
2005-10-22,0.0,20.079,24.747,29.414,7.0
2005-10-23,0.0,19.882,24.77,29.658,6.57
2005-10-24,0.0,11.374,19.037,26.7,6.37
2005-10-25,0.0,10.722,16.95,23.179,6.14
2005-10-26,0.0,13.891,20.216,26.542,6.04
2005-10-27,0.0,18.618,23.504,28.39,6.06
2005-10-28,0.0,18.918,21.509,24.1,6.53
2005-10-29,0.0,18.428,21.487,24.546,11.06
2005-10-30,0.0,18.23,23.222,28.215,11.63
2005-10-31,0.0,19.017,24.695,30.373,9.52
2005-11-01,2.921,16.34,20.91,25.48,7.93
2005-11-02,0.0,9.665,17.775,25.884,6.99
2005-11-03,0.0,12.256,19.629,27.001,6.87
2005-11-04,0.0,13.543,20.978,28.414,6.67
2005-11-05,0.0,14.407,22.134,29.861,10.1
2005-11-06,0.0,16.317,23.588,30.859,9.74
2005-11-07,0.0,20.314,25.503,30.693,9.43
2005-11-08,0.0,20.778,26.25,31.723,9.43
2005-11-09,0.0,21.198,25.994,30.79,9.13
2005-11-10,0.0,21.436,26.207,30.978,8.43
2005-11-11,0.0,21.448,26.101,30.754,8.13
2005-11-12,0.0,20.634,26.312,31.99,7.53
2005-11-13,0.0,19.864,25.691,31.519,6.39
2005-11-14,0.0,20.056,25.466,30.876,5.47
2005-11-15,0.0,20.712,26.743,32.774,5.21
2005-11-16,0.0,15.207,21.191,27.175,4.7
2005-11-17,0.0,12.345,17.194,22.043,4.42
2005-11-18,0.0,12.125,16.153,20.182,4.39
2005-11-19,0.0,13.995,15.219,16.442,4.3
2005-11-20,5.281,13.888,15.79,17.692,4.21
2005-11-21,0.0,8.756,17.152,25.548,4.14
2005-11-22,0.0,9.988,18.839,27.69,4.09
2005-11-23,0.0,10.383,19.508,28.634,3.98
2005-11-24,0.0,13.705,21.387,29.068,3.98
2005-11-25,0.0,13.85,20.446,27.041,3.94
2005-11-26,0.0,17.365,23.8,30.236,3.85
2005-11-27,0.0,16.893,23.982,31.072,3.55
2005-11-28,0.0,14.814,20.431,26.048,3.32
2005-11-29,0.0,7.481,15.719,23.957,2.86
2005-11-30,0.0,10.324,18.389,26.454,2.74
2005-12-01,0.0,15.122,21.451,27.78,2.74
2005-12-02,0.0,14.035,21.217,28.4,2.68
2005-12-03,0.0,17.064,23.856,30.649,2.64
2005-12-04,0.0,18.354,23.602,28.849,2.53
2005-12-05,0.0,14.644,20.46,26.277,2.44
2005-12-06,0.0,9.231,12.451,15.672,2.41
2005-12-07,5.889,13.761,18.289,22.817,2.37
2005-12-08,5.889,3.011,11.396,19.78,2.41
2005-12-09,1.472,2.23,7.28,12.331,2.4
2005-12-10,0.0,8.023,14.982,21.942,2.34
2005-12-11,0.0,12.808,16.593,20.379,2.33
2005-12-12,0.0,12.182,17.57,22.957,2.28
2005-12-13,2.07,14.575,20.702,26.83,2.19
2005-12-14,0.0,16.171,22.174,28.178,2.13
2005-12-15,0.0,13.371,18.794,24.217,2.02
2005-12-16,0.0,9.128,14.572,20.015,1.93
2005-12-17,0.0,8.811,13.22,17.628,1.86
2005-12-18,0.0,10.467,12.119,13.77,1.86
2005-12-19,0.0,9.824,11.596,13.367,1.86
2005-12-20,0.0,9.98,14.802,19.625,1.85
2005-12-21,0.0,12.875,15.872,18.87,1.86
2005-12-22,0.0,8.5,15.209,21.917,1.86
2005-12-23,0.0,10.714,17.9,25.087,1.85
2005-12-24,0.0,12.739,19.707,26.674,1.84
2005-12-25,0.0,9.139,17.284,25.43,1.84
2005-12-26,0.0,12.834,20.371,27.909,1.84
2005-12-27,0.0,14.829,22.622,30.416,1.84
2005-12-28,0.0,14.58,22.589,30.597,1.84
2005-12-29,0.0,12.763,20.726,28.689,1.84
2005-12-30,0.0,13.919,21.323,28.728,1.84
2005-12-31,0.0,13.481,20.531,27.58,1.84
2006-01-01,0.0,14.59,22.641,30.692,0.99
2006-01-02,0.0,16.193,24.78,33.366,0.99
2006-01-03,0.0,14.906,23.351,31.796,0.99
2006-01-04,0.0,16.84,23.323,29.807,0.99
2006-01-05,0.0,17.336,21.898,26.461,0.94
2006-01-06,0.0,10.287,16.484,22.68,0.89
2006-01-07,0.0,6.962,15.815,24.668,0.87
2006-01-08,0.0,9.95,18.335,26.721,0.85
2006-01-09,0.0,11.799,19.932,28.065,0.84
2006-01-10,0.0,14.069,19.367,24.664,0.84
2006-01-11,0.0,7.102,16.175,25.249,0.85
2006-01-12,0.0,13.059,20.899,28.74,0.87
2006-01-13,1.706,13.45,18.4,23.349,0.84
2006-01-14,0.0,6.517,14.863,23.21,0.78
2006-01-15,0.0,10.055,18.218,26.381,0.75
2006-01-16,0.0,14.246,21.797,29.348,0.71
2006-01-17,0.0,13.82,20.045,26.269,0.62
2006-01-18,0.0,5.648,15.2,24.752,0.27
2006-01-19,0.0,11.058,18.585,26.112,0.25
